4.965999999999999928e-03 9.148692520000000217e-01
3.181599999999999706e-02 1.990477325967896061e+00
3.219299999999999939e-02 3.667054764126559174e+00
3.648200000000000054e-02 1.078636509509222297e+00
3.682699999999999863e-02 1.350452909905546228e+00
3.725500000000000339e-02 2.718164003963239872e-01
2.835000000000000298e-01 5.800000000000000034e-04
6.616570000000000507e-01 8.509999999999999432e+01
