3.248300000000000076e-01 6.809999999999999387e-02
3.249139999999999806e-01 4.969999999999999592e-03
3.287640000000000007e-01 3.459999999999999968e-03
3.294100000000000361e-01 1.213000000000000050e-01
3.305799999999999850e-01 9.299999999999999239e-03
3.401000000000000134e-01 5.000000000000000104e-03
3.404599999999999849e-01 2.659999999999999865e-02
3.442785000000000428e-01 2.658999999999999986e+01
3.442900000000000404e-01 2.399999999999999911e+00
3.455400000000000138e-01 9.799999999999999684e-03
3.487520000000000064e-01 1.699999999999999905e-03
3.516600000000000281e-01 1.060000000000000005e-02
3.541600000000000303e-01 9.600000000000000243e-04
3.572600000000000220e-01 6.100000000000000387e-03
3.584800000000000209e-01 1.649999999999999991e-03
3.677891000000000354e-01 8.589999999999999858e-01
3.781499999999999861e-01 2.400000000000000061e-04
3.793600000000000305e-01 8.199999999999999824e-04
3.856100000000000083e-01 5.559999999999999838e-03
3.878000000000000336e-01 6.999999999999999929e-04
3.878999999999999670e-01 2.899999999999999800e-03
3.883000000000000340e-01 1.100000000000000039e-04
3.890700000000000269e-01 3.500000000000000073e-03
3.911899999999999822e-01 1.410000000000000012e-03
3.957499999999999907e-01 8.000000000000000167e-03
3.977499999999999925e-01 3.699999999999999947e-04
4.012900000000000356e-01 6.400000000000000524e-04
4.067399999999999904e-01 8.199999999999999824e-04
4.111164999999999958e-01 2.237000000000000099e+00
4.120000000000000329e-01 6.999999999999999929e-04
4.160200000000000009e-01 1.087999999999999939e-01
4.234499999999999931e-01 2.980000000000000010e-03
4.243000000000000105e-01 1.700000000000000122e-04
4.279000000000000026e-01 8.500000000000000611e-05
4.408600000000000296e-01 6.199999999999999782e-03
4.439599999999999658e-01 2.100000000000000130e-02
4.439605999999999830e-01 2.826999999999999957e+00
4.440100000000000158e-01 2.979999999999999871e-01
4.642799999999999705e-01 4.499999999999999877e-04
4.699700000000000544e-01 5.500000000000000331e-04
4.764200000000000101e-01 1.699999999999999905e-03
4.823299999999999810e-01 2.469999999999999973e-02
4.823999999999999955e-01 2.340000000000000066e-03
4.886791999999999803e-01 4.139999999999999791e-01
4.935400000000000342e-01 3.030000000000000054e-02
4.937799999999999967e-01 9.799999999999999684e-03
4.964000000000000079e-01 5.879999999999999810e-03
4.965600000000000014e-01 5.799999999999999600e-03
5.034669999999999979e-01 1.524000000000000077e-01
5.110000000000000098e-01 5.120000000000000245e-02
5.110000000000000098e-01 1.420000000000000082e-02
5.147800000000000153e-01 4.299999999999999894e-04
5.202400000000000357e-01 5.340000000000000302e-02
5.231299999999999839e-01 1.529999999999999936e-02
5.268800000000000150e-01 1.200000000000000025e-02
5.271000000000000130e-01 1.860999999999999970e-04
5.342500000000000027e-01 4.100000000000000172e-02
5.354400000000000270e-01 1.729999999999999984e-03
5.382899999999999352e-01 4.300000000000000003e-03
5.473600000000000687e-01 9.499999999999999764e-03
5.564799999999999747e-01 1.770000000000000046e-02
5.577999999999999625e-01 2.899999999999999800e-03
5.612599999999999811e-01 1.410000000000000012e-03
5.629800000000000360e-01 2.200000000000000011e-01
5.629800000000000360e-01 2.019999999999999921e-02
5.631000000000000449e-01 2.999999999999999737e-04
5.639859999999999873e-01 4.939999999999999947e-01
5.664379999999999971e-01 1.310000000000000053e-01
5.718300000000000605e-01 4.440000000000000370e-03
5.862648000000000303e-01 4.550000000000000155e-01
5.863599999999999923e-01 1.269999999999999948e-02
5.886000000000000121e-01 2.399999999999999790e-03
5.898300000000000765e-01 1.299999999999999940e-03
5.947000000000000064e-01 3.400000000000000244e-04
5.956099999999999728e-01 3.200000000000000067e-02
5.975000000000000311e-01 6.899999999999999667e-04
6.080599999999999339e-01 2.700000000000000035e-04
6.092300000000000493e-01 1.219999999999999947e-03
6.160499999999999865e-01 9.199999999999999845e-03
6.327999999999999181e-01 1.100000000000000066e-03
6.391499999999999959e-01 5.100000000000000366e-04
6.443900000000000183e-01 6.599999999999999964e-03
6.469000000000000306e-01 6.999999999999999929e-04
6.564890000000001002e-01 1.441000000000000059e-01
6.647699999999999720e-01 9.900000000000000813e-03
6.711549999999999461e-01 2.400000000000000050e-02
6.744600000000000595e-01 3.600000000000000227e-04
6.746400000000000174e-01 1.690000000000000113e-01
6.750000000000000444e-01 2.129999999999999949e-02
6.786230000000000873e-01 4.729999999999999760e-01
6.832500000000000240e-01 4.700000000000000185e-03
6.865999999999999881e-01 2.029999999999999860e-02
6.886700000000000044e-01 8.559999999999999831e-01
6.886799999999999589e-01 6.500000000000000222e-02
6.968699999999999894e-01 1.600000000000000033e-02
6.992800000000000127e-01 7.099999999999999367e-02
7.002800000000000136e-01 1.030000000000000013e-02
7.030100000000000238e-01 3.899999999999999821e-03
7.035500000000000087e-01 2.700000000000000143e-03
7.035500000000000087e-01 6.400000000000000133e-02
7.037000000000001032e-01 6.999999999999999929e-04
7.071600000000000108e-01 1.420000000000000038e-03
7.128300000000000747e-01 9.550000000000000155e-02
7.168400000000000327e-01 1.190000000000000085e-03
7.193460000000000409e-01 2.500000000000000000e-01
7.193599999999999994e-01 9.500000000000000111e-02
7.280400000000000205e-01 1.110000000000000049e-02
7.341400000000000148e-01 8.999999999999999754e-04
7.354299999999999171e-01 4.409999999999999858e-03
7.561599999999999433e-01 4.400000000000000265e-03
7.648800000000000043e-01 1.890000000000000013e-01
7.649000000000000243e-01 3.699999999999999947e-04
7.663800000000000612e-01 6.899999999999999667e-04
7.689600000000000879e-01 8.200000000000000344e-02
7.789000000000000368e-01 2.000000000000000042e-03
7.789044999999999996e-01 1.292999999999999972e+01
7.947800000000000420e-01 2.630000000000000046e-02
7.961000000000000298e-01 3.399999999999999811e-03
8.020000000000000462e-01 4.099999999999999912e-04
8.057100000000000373e-01 1.519999999999999997e-02
8.104510000000000325e-01 3.170000000000000040e-01
8.104900000000000437e-01 2.400000000000000050e-02
8.132100000000000994e-01 4.300000000000000003e-03
8.255000000000000115e-01 6.999999999999999929e-04
8.260100000000000220e-01 2.900000000000000147e-02
8.393599999999999950e-01 1.770000000000000046e-02
8.415739999999999332e-01 1.680000000000000104e-01
8.416299999999999892e-01 1.419999999999999929e+01
8.454000000000000403e-01 8.999999999999999320e-03
8.501000000000000778e-01 7.699999999999999597e-04
8.552100000000000257e-01 1.969999999999999963e-03
8.673800000000000399e-01 4.230000000000000426e+00
8.701400000000000245e-01 8.999999999999999667e-02
8.965899999999999981e-01 6.700000000000000400e-02
9.011900000000000466e-01 8.540000000000000369e-02
9.060599999999999765e-01 9.199999999999999845e-03
9.157000000000000695e-01 9.900000000000000813e-03
9.192700000000000315e-01 6.400000000000000524e-04
9.193369999999999598e-01 4.189999999999999836e-01
9.197400000000000020e-01 6.499999999999999702e-03
9.263099999999999667e-01 2.720000000000000195e-01
9.305900000000000283e-01 7.290000000000000646e-02
9.370499999999999385e-01 2.700000000000000143e-03
9.471500000000000474e-01 1.090000000000000040e-03
9.586299999999999821e-01 1.969999999999999876e-02
9.610800000000000454e-01 8.000000000000000167e-03
9.611399999999999944e-01 1.280000000000000027e-01
9.633669999999999733e-01 1.400000000000000133e-01
9.633800000000000141e-01 1.159999999999999964e+01
9.640570000000000528e-01 1.450999999999999979e+01
9.686500000000000110e-01 7.919999999999999957e-03
9.702200000000000824e-01 1.199999999999999895e-03
9.703330000000000011e-01 5.600000000000000533e-01
9.740900000000000114e-01 1.359999999999999924e-02
9.901799999999999491e-01 3.139999999999999736e-02
9.958400000000000585e-01 6.500000000000000222e-02
1.001100000000000101e+00 4.499999999999999660e-03
1.005270000000000108e+00 6.590000000000000302e-01
1.039200000000000124e+00 8.099999999999999561e-03
1.050100000000000033e+00 6.999999999999999929e-04
1.084000000000000075e+00 2.449999999999999956e-01
1.084380000000000122e+00 1.060000000000000005e-02
1.085836999999999941e+00 1.010999999999999943e+01
1.089737000000000178e+00 1.733999999999999986e+00
1.109180000000000055e+00 1.890000000000000013e-01
1.109199999999999964e+00 3.400000000000000244e-04
1.112076000000000064e+00 1.366999999999999993e+01
1.116000000000000103e+00 1.000000000000000021e-03
1.137499999999999956e+00 1.299999999999999940e-02
1.139000000000000012e+00 1.250000000000000026e-03
1.170970000000000066e+00 3.719999999999999696e-02
1.206089999999999884e+00 1.299999999999999940e-02
1.207300000000000040e+00 2.799999999999999972e-03
1.212948000000000137e+00 1.415000000000000036e+00
1.246340000000000003e+00 9.300000000000000541e-04
1.249940000000000051e+00 1.869999999999999996e-01
1.261349999999999971e+00 3.350000000000000200e-02
1.292780000000000040e+00 1.010000000000000064e-01
1.299142000000000019e+00 1.633000000000000007e+00
1.314599999999999991e+00 1.899999999999999996e-03
1.314609999999999834e+00 9.300000000000000488e-01
1.315579999999999972e+00 3.640000000000000006e-03
1.318380000000000107e+00 1.569999999999999998e-03
1.348099999999999854e+00 1.729999999999999941e-02
1.363779999999999992e+00 2.580000000000000002e-02
1.389029999999999987e+00 8.199999999999999512e-01
1.390500000000000069e+00 4.250000000000000305e-03
1.406500000000000083e+00 6.999999999999999929e-04
1.408012999999999959e+00 2.087000000000000099e+01
1.411760000000000126e+00 4.499999999999999833e-02
1.419999999999999929e+00 5.999999999999999474e-04
1.455099999999999838e+00 2.500000000000000052e-03
1.457643000000000022e+00 4.969999999999999973e-01
1.460650000000000226e+00 1.600000000000000077e-03
1.485900000000000221e+00 5.599999999999999943e-03
1.491400000000000059e+00 5.999999999999999474e-04
1.510769999999999946e+00 6.499999999999999702e-03
1.528100000000000014e+00 2.790000000000000258e-01
1.558740000000000014e+00 8.099999999999999561e-03
1.605619999999999825e+00 7.900000000000000772e-03
1.608360000000000012e+00 5.400000000000000286e-03
1.635380000000000056e+00 1.600000000000000131e-04
1.647440000000000015e+00 7.300000000000000065e-03
1.674309999999999965e+00 6.100000000000000387e-03
1.680620000000000003e+00 5.499999999999999681e-03
1.698099999999999943e+00 5.799999999999999600e-03
1.755980000000000096e+00 2.899999999999999800e-03
1.769090000000000051e+00 9.310000000000000567e-03
